elapsed_time,distance,sensor,x_pos,y_pos,value,condition,position,section,section2
1441,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
1495,10,1_2,1,2,41.31,10 cm,2,Outside,Outside
1548,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
1602,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
1655,10,1_2,1,2,41.69,10 cm,2,Outside,Outside
1709,10,1_2,1,2,40.69,10 cm,2,Outside,Outside
1763,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
1816,10,1_2,1,2,41.23,10 cm,2,Outside,Outside
1869,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
1923,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
1976,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
2030,10,1_2,1,2,41,10 cm,2,Outside,Outside
2083,10,1_2,1,2,42.23,10 cm,2,Outside,Outside
2137,10,1_2,1,2,40.69,10 cm,2,Outside,Outside
2190,10,1_2,1,2,41.85,10 cm,2,Outside,Outside
2243,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
2296,10,1_2,1,2,42.23,10 cm,2,Outside,Outside
2351,10,1_2,1,2,41.23,10 cm,2,Outside,Outside
2404,10,1_2,1,2,41.85,10 cm,2,Outside,Outside
2457,10,1_2,1,2,40.31,10 cm,2,Outside,Outside
2510,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
2564,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
2617,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
2671,10,1_2,1,2,40.85,10 cm,2,Outside,Outside
2724,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
2778,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
2831,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
2884,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
2938,10,1_2,1,2,41.85,10 cm,2,Outside,Outside
2992,10,1_2,1,2,40.62,10 cm,2,Outside,Outside
3045,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
3098,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
3152,10,1_2,1,2,42,10 cm,2,Outside,Outside
3206,10,1_2,1,2,40.62,10 cm,2,Outside,Outside
3259,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
3312,10,1_2,1,2,41,10 cm,2,Outside,Outside
3365,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
3419,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
3472,10,1_2,1,2,41.69,10 cm,2,Outside,Outside
3525,10,1_2,1,2,40.77,10 cm,2,Outside,Outside
3578,10,1_2,1,2,42,10 cm,2,Outside,Outside
3632,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
3685,10,1_2,1,2,41.62,10 cm,2,Outside,Outside
3739,10,1_2,1,2,40.46,10 cm,2,Outside,Outside
3792,10,1_2,1,2,41.46,10 cm,2,Outside,Outside
3846,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
3899,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
3952,10,1_2,1,2,40.38,10 cm,2,Outside,Outside
4006,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
4060,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
4113,10,1_2,1,2,42.23,10 cm,2,Outside,Outside
4166,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
4219,10,1_2,1,2,41.85,10 cm,2,Outside,Outside
4273,10,1_2,1,2,40.23,10 cm,2,Outside,Outside
4327,10,1_2,1,2,42,10 cm,2,Outside,Outside
4380,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
4433,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
4487,10,1_2,1,2,40.62,10 cm,2,Outside,Outside
4541,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
4594,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
4647,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
4701,10,1_2,1,2,40.77,10 cm,2,Outside,Outside
4754,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
4808,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
4861,10,1_2,1,2,42.23,10 cm,2,Outside,Outside
4915,10,1_2,1,2,41,10 cm,2,Outside,Outside
4969,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
5022,10,1_2,1,2,40.85,10 cm,2,Outside,Outside
5075,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
5129,10,1_2,1,2,41.31,10 cm,2,Outside,Outside
5182,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
5236,10,1_2,1,2,40.85,10 cm,2,Outside,Outside
5289,10,1_2,1,2,41.54,10 cm,2,Outside,Outside
5343,10,1_2,1,2,41,10 cm,2,Outside,Outside
5396,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
5450,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
5504,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
5557,10,1_2,1,2,40.54,10 cm,2,Outside,Outside
5610,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
5664,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
5718,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
5771,10,1_2,1,2,40.31,10 cm,2,Outside,Outside
5824,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
5878,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
5932,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
5985,10,1_2,1,2,41,10 cm,2,Outside,Outside
6038,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
6091,10,1_2,1,2,41,10 cm,2,Outside,Outside
6146,10,1_2,1,2,42,10 cm,2,Outside,Outside
6199,10,1_2,1,2,41.23,10 cm,2,Outside,Outside
6252,10,1_2,1,2,41.85,10 cm,2,Outside,Outside
6305,10,1_2,1,2,40.46,10 cm,2,Outside,Outside
6360,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
6413,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
6466,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
6520,10,1_2,1,2,40.77,10 cm,2,Outside,Outside
6574,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
6627,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
6680,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
6733,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
6788,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
6841,10,1_2,1,2,40.77,10 cm,2,Outside,Outside
6894,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
6947,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
7001,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
7054,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
7108,10,1_2,1,2,42,10 cm,2,Outside,Outside
7161,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
7215,10,1_2,1,2,41.85,10 cm,2,Outside,Outside
7269,10,1_2,1,2,41,10 cm,2,Outside,Outside
7322,10,1_2,1,2,41.69,10 cm,2,Outside,Outside
7375,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
7429,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
7483,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
7536,10,1_2,1,2,41.77,10 cm,2,Outside,Outside
7589,10,1_2,1,2,40.54,10 cm,2,Outside,Outside
7643,10,1_2,1,2,42,10 cm,2,Outside,Outside
7696,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
7750,10,1_2,1,2,42,10 cm,2,Outside,Outside
7803,10,1_2,1,2,40.69,10 cm,2,Outside,Outside
7857,10,1_2,1,2,42,10 cm,2,Outside,Outside
7910,10,1_2,1,2,41,10 cm,2,Outside,Outside
7964,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
8017,10,1_2,1,2,40.85,10 cm,2,Outside,Outside
8071,10,1_2,1,2,41.69,10 cm,2,Outside,Outside
8125,10,1_2,1,2,41.15,10 cm,2,Outside,Outside
8178,10,1_2,1,2,42,10 cm,2,Outside,Outside
8231,10,1_2,1,2,40.77,10 cm,2,Outside,Outside
8286,10,1_2,1,2,41.62,10 cm,2,Outside,Outside
8339,10,1_2,1,2,40.69,10 cm,2,Outside,Outside
8392,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
8445,10,1_2,1,2,40.92,10 cm,2,Outside,Outside
8500,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
8553,10,1_2,1,2,40.23,10 cm,2,Outside,Outside
8606,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
8659,10,1_2,1,2,41,10 cm,2,Outside,Outside
8713,10,1_2,1,2,42,10 cm,2,Outside,Outside
8766,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
8819,10,1_2,1,2,41.69,10 cm,2,Outside,Outside
8873,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
8927,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
8980,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
9033,10,1_2,1,2,42,10 cm,2,Outside,Outside
9088,10,1_2,1,2,40.23,10 cm,2,Outside,Outside
9141,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
9194,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
9247,10,1_2,1,2,42,10 cm,2,Outside,Outside
9300,10,1_2,1,2,40.23,10 cm,2,Outside,Outside
9355,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
9408,10,1_2,1,2,41.08,10 cm,2,Outside,Outside
9461,10,1_2,1,2,42.23,10 cm,2,Outside,Outside
9515,10,1_2,1,2,40.54,10 cm,2,Outside,Outside
9568,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
9622,10,1_2,1,2,40.77,10 cm,2,Outside,Outside
9675,10,1_2,1,2,42.08,10 cm,2,Outside,Outside
9729,10,1_2,1,2,41.23,10 cm,2,Outside,Outside
9782,10,1_2,1,2,41.69,10 cm,2,Outside,Outside
9836,10,1_2,1,2,40.62,10 cm,2,Outside,Outside
9889,10,1_2,1,2,41.92,10 cm,2,Outside,Outside
9943,10,1_2,1,2,41,10 cm,2,Outside,Outside
9996,10,1_2,1,2,42.15,10 cm,2,Outside,Outside
10049,10,1_2,1,2,40.85,10 cm,2,Outside,Outside
10103,10,1_2,1,2,41.62,10 cm,2,Outside,Outside
10157,10,1_2,1,2,40.85,10 cm,2,Outside,Outside
0,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
53,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
106,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
159,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
212,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
266,20,1_2,1,2,54,20 cm,2,Outside,Outside
320,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
373,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
427,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
480,20,1_2,1,2,54,20 cm,2,Outside,Outside
533,20,1_2,1,2,52.85,20 cm,2,Outside,Outside
586,20,1_2,1,2,54.69,20 cm,2,Outside,Outside
641,20,1_2,1,2,53.31,20 cm,2,Outside,Outside
694,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
747,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
800,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
855,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
908,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
961,20,1_2,1,2,53.31,20 cm,2,Outside,Outside
1014,20,1_2,1,2,54,20 cm,2,Outside,Outside
1069,20,1_2,1,2,53,20 cm,2,Outside,Outside
1122,20,1_2,1,2,54.38,20 cm,2,Outside,Outside
1175,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
1229,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
1283,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
1336,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
1390,20,1_2,1,2,53,20 cm,2,Outside,Outside
1443,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
1497,20,1_2,1,2,53,20 cm,2,Outside,Outside
1551,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
1604,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
1657,20,1_2,1,2,54,20 cm,2,Outside,Outside
1712,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
1765,20,1_2,1,2,53.85,20 cm,2,Outside,Outside
1818,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
1871,20,1_2,1,2,54.46,20 cm,2,Outside,Outside
1925,20,1_2,1,2,53.38,20 cm,2,Outside,Outside
1979,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
2032,20,1_2,1,2,52.85,20 cm,2,Outside,Outside
2085,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
2140,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
2193,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
2246,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
2299,20,1_2,1,2,53.92,20 cm,2,Outside,Outside
2354,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
2407,20,1_2,1,2,54.54,20 cm,2,Outside,Outside
2460,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
2513,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
2568,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
2621,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
2674,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
2727,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
2782,20,1_2,1,2,53,20 cm,2,Outside,Outside
2835,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
2888,20,1_2,1,2,53.38,20 cm,2,Outside,Outside
2942,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
2996,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
3049,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
3102,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
3155,20,1_2,1,2,54.46,20 cm,2,Outside,Outside
3210,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
3263,20,1_2,1,2,54,20 cm,2,Outside,Outside
3317,20,1_2,1,2,53,20 cm,2,Outside,Outside
3371,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
3424,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
3477,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
3531,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
3585,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
3638,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
3691,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
3744,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
3799,20,1_2,1,2,53.85,20 cm,2,Outside,Outside
3852,20,1_2,1,2,53.54,20 cm,2,Outside,Outside
3905,20,1_2,1,2,54.62,20 cm,2,Outside,Outside
3959,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
4013,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
4066,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
4120,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
4173,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
4227,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
4280,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
4334,20,1_2,1,2,54.62,20 cm,2,Outside,Outside
4387,20,1_2,1,2,53.54,20 cm,2,Outside,Outside
4442,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
4495,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
4548,20,1_2,1,2,54,20 cm,2,Outside,Outside
4602,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
4656,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
4709,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
4762,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
4816,20,1_2,1,2,53,20 cm,2,Outside,Outside
4870,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
4923,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
4977,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
5030,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
5084,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
5137,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
5191,20,1_2,1,2,54.46,20 cm,2,Outside,Outside
5244,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
5298,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
5352,20,1_2,1,2,53,20 cm,2,Outside,Outside
5405,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
5458,20,1_2,1,2,52.92,20 cm,2,Outside,Outside
5513,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
5566,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
5619,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
5673,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
5727,20,1_2,1,2,54,20 cm,2,Outside,Outside
5780,20,1_2,1,2,53,20 cm,2,Outside,Outside
5833,20,1_2,1,2,54.38,20 cm,2,Outside,Outside
5888,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
5941,20,1_2,1,2,54,20 cm,2,Outside,Outside
5994,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
6048,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
6102,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
6155,20,1_2,1,2,54.54,20 cm,2,Outside,Outside
6209,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
6262,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
6316,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
6369,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
6423,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
6476,20,1_2,1,2,54,20 cm,2,Outside,Outside
6530,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
6584,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
6637,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
6691,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
6745,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
6798,20,1_2,1,2,54,20 cm,2,Outside,Outside
6852,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
6905,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
6959,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
7013,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
7066,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
7119,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
7174,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
7227,20,1_2,1,2,54,20 cm,2,Outside,Outside
7280,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
7334,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
7388,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
7441,20,1_2,1,2,53.85,20 cm,2,Outside,Outside
7495,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
7548,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
7602,20,1_2,1,2,53,20 cm,2,Outside,Outside
7656,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
7710,20,1_2,1,2,53,20 cm,2,Outside,Outside
7763,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
7818,20,1_2,1,2,53.31,20 cm,2,Outside,Outside
7871,20,1_2,1,2,54.38,20 cm,2,Outside,Outside
7924,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
7979,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
8032,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
8085,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
8139,20,1_2,1,2,52.92,20 cm,2,Outside,Outside
8193,20,1_2,1,2,54,20 cm,2,Outside,Outside
8246,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
8300,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
8353,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
8407,20,1_2,1,2,54,20 cm,2,Outside,Outside
8460,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
8514,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
8567,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
8621,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
8675,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
8728,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
8781,20,1_2,1,2,53.38,20 cm,2,Outside,Outside
8835,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
8889,20,1_2,1,2,53,20 cm,2,Outside,Outside
8942,20,1_2,1,2,54,20 cm,2,Outside,Outside
8995,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
9050,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
9103,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
9156,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
9210,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
9264,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
9317,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
9371,20,1_2,1,2,54.38,20 cm,2,Outside,Outside
9424,20,1_2,1,2,52.85,20 cm,2,Outside,Outside
9478,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
9531,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
9585,20,1_2,1,2,54.23,20 cm,2,Outside,Outside
9638,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
9693,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
9746,20,1_2,1,2,53.15,20 cm,2,Outside,Outside
9799,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
9852,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
9907,20,1_2,1,2,54.15,20 cm,2,Outside,Outside
9960,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
10014,20,1_2,1,2,54.31,20 cm,2,Outside,Outside
10067,20,1_2,1,2,53.23,20 cm,2,Outside,Outside
10121,20,1_2,1,2,54.08,20 cm,2,Outside,Outside
10174,20,1_2,1,2,53.08,20 cm,2,Outside,Outside
0,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
53,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
106,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
159,40,1_2,1,2,52,40 cm,2,Outside,Outside
212,40,1_2,1,2,51.23,40 cm,2,Outside,Outside
266,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
319,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
372,40,1_2,1,2,52.38,40 cm,2,Outside,Outside
427,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
480,40,1_2,1,2,51.85,40 cm,2,Outside,Outside
533,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
586,40,1_2,1,2,52.15,40 cm,2,Outside,Outside
640,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
694,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
747,40,1_2,1,2,51,40 cm,2,Outside,Outside
800,40,1_2,1,2,51.85,40 cm,2,Outside,Outside
854,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
907,40,1_2,1,2,51.77,40 cm,2,Outside,Outside
961,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
1014,40,1_2,1,2,52.15,40 cm,2,Outside,Outside
1068,40,1_2,1,2,50.92,40 cm,2,Outside,Outside
1121,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
1174,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
1227,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
1282,40,1_2,1,2,50.85,40 cm,2,Outside,Outside
1335,40,1_2,1,2,52,40 cm,2,Outside,Outside
1388,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
1441,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
1496,40,1_2,1,2,51,40 cm,2,Outside,Outside
1549,40,1_2,1,2,52,40 cm,2,Outside,Outside
1602,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
1655,40,1_2,1,2,51.77,40 cm,2,Outside,Outside
1710,40,1_2,1,2,51.23,40 cm,2,Outside,Outside
1763,40,1_2,1,2,52,40 cm,2,Outside,Outside
1816,40,1_2,1,2,51,40 cm,2,Outside,Outside
1869,40,1_2,1,2,52,40 cm,2,Outside,Outside
1924,40,1_2,1,2,51,40 cm,2,Outside,Outside
1977,40,1_2,1,2,51.77,40 cm,2,Outside,Outside
2030,40,1_2,1,2,50.92,40 cm,2,Outside,Outside
2083,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
2137,40,1_2,1,2,50.62,40 cm,2,Outside,Outside
2190,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
2244,40,1_2,1,2,51,40 cm,2,Outside,Outside
2297,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
2351,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
2404,40,1_2,1,2,52.15,40 cm,2,Outside,Outside
2457,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
2511,40,1_2,1,2,51.77,40 cm,2,Outside,Outside
2565,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
2618,40,1_2,1,2,52.31,40 cm,2,Outside,Outside
2671,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
2724,40,1_2,1,2,51.85,40 cm,2,Outside,Outside
2779,40,1_2,1,2,51,40 cm,2,Outside,Outside
2832,40,1_2,1,2,52,40 cm,2,Outside,Outside
2886,40,1_2,1,2,51,40 cm,2,Outside,Outside
2939,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
2993,40,1_2,1,2,50.85,40 cm,2,Outside,Outside
3046,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
3099,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
3152,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
3207,40,1_2,1,2,50.92,40 cm,2,Outside,Outside
3260,40,1_2,1,2,52.15,40 cm,2,Outside,Outside
3313,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
3367,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
3421,40,1_2,1,2,51,40 cm,2,Outside,Outside
3474,40,1_2,1,2,51.62,40 cm,2,Outside,Outside
3527,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
3581,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
3635,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
3688,40,1_2,1,2,52,40 cm,2,Outside,Outside
3741,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
3794,40,1_2,1,2,51.85,40 cm,2,Outside,Outside
3848,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
3902,40,1_2,1,2,51.92,40 cm,2,Outside,Outside
3955,40,1_2,1,2,51,40 cm,2,Outside,Outside
4008,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
4062,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
4115,40,1_2,1,2,51.85,40 cm,2,Outside,Outside
4168,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
4222,40,1_2,1,2,52,40 cm,2,Outside,Outside
4276,40,1_2,1,2,51.15,40 cm,2,Outside,Outside
4329,40,1_2,1,2,51.69,40 cm,2,Outside,Outside
4382,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
4436,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
4490,40,1_2,1,2,51.08,40 cm,2,Outside,Outside
4543,40,1_2,1,2,52.08,40 cm,2,Outside,Outside
