Timepoint,Time,Wavelength,Plate,Row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
T9,20/06/2021 15:39:46,750nm,6000k, I,0.319755,0.385047,0.459629,0.427966,0.486232,0.473025,0.441426,0.402334,0.456413,0.453916,0.4754,0.489215,0.456436,0.462494,0.421356,0.470373,0.50804,0.489065,0.51273,0.513687,0.464104,0.489391,0.0849967,0.101791
T9,20/06/2021 15:39:46,750nm,6000k, J,0.33035,0.421262,0.46524,0.454588,0.478,0.498902,0.492983,0.452627,0.464787,0.463571,0.454276,0.506492,0.442198,0.461105,0.478318,0.461893,0.486624,0.48076,0.518825,0.507312,0.468477,0.310396,0.0862793,0.0528318
T9,20/06/2021 15:39:46,750nm,6000k, K,0.326209,0.35884,0.481824,0.501848,0.504678,0.426154,0.490674,0.50989,0.461246,0.449549,0.428458,0.476444,0.470417,0.476691,0.499346,0.504767,0.490923,0.51899,0.496886,0.54125,0.499353,0.0786491,0.0907011,0.527978
T9,20/06/2021 15:39:46,750nm,6000k, L,0.368841,0.402888,0.453146,0.476114,0.445284,0.470769,0.483383,0.415288,0.470158,0.49525,0.493497,0.486373,0.477516,0.456069,0.485964,0.427646,0.465977,0.49234,0.481566,0.497297,0.499201,0.0736507,0.0740477,0.659236
T9,20/06/2021 15:39:46,750nm,6000k, M,0.373463,0.3636,0.445122,0.480339,0.433827,0.415111,0.452661,0.488645,0.457978,0.452081,0.523306,0.459508,0.491387,0.486876,0.448645,0.503195,0.467173,0.4923,0.516969,0.446441,0.536157,0.0774431,0.107195,0.760671
T9,20/06/2021 15:39:46,750nm,6000k, N,0.421699,0.376355,0.433901,0.444653,0.428156,0.455544,0.461264,0.437848,0.453295,0.446904,0.464016,0.406856,0.456913,0.449375,0.463574,0.438055,0.444061,0.460672,0.489543,0.445638,0.585319,0.0640636,0.123081,0.688557
T9,20/06/2021 15:39:46,750nm,6000k, O,0.115406,0.336364,0.419061,0.434895,0.434511,0.469135,0.0915961,0.0782249,0.0773157,0.0958946,0.20317,0.612672,0.556709,0.513273,0.536229,0.468003,0.417313,0.465254,0.448259,0.470594,0.0770127,0.0831751,0.607095,0.713091
T9,20/06/2021 15:39:46,750nm,6000k, P,0.0882563,0.29829,0.518804,0.0949271,0.0845915,0.0760836,0.0899732,0.0700768,0.0559132,0.0963132,0.0513395,0.0657793,0.0532755,0.0651924,0.0721194,0.0566775,0.0501109,0.0845527,0.0925086,0.0876298,0.0520887,0.0674514,0.644206,0.56778
T10,21/06/2021 13:49:44,750nm,4000k, A,0.0892904,0.0448142,0.103727,0.0868996,0.0429595,0.0444027,0.0412269,0.0440997,0.0430174,0.046364,0.0516615,0.0785361,0.0998679,0.0883031,0.0696827,0.0665888,0.0599275,0.0911112,0.100911,0.0761213,0.0456284,0.119698,0.0561976,0.0951223
T10,21/06/2021 13:49:44,750nm,4000k, B,0.0477412,0.40921,0.251479,0.402822,0.339888,0.346587,0.296487,0.29784,0.304593,0.318117,0.336145,0.312348,0.327248,0.312588,0.302658,0.384911,0.357835,0.353394,0.35021,0.383847,0.482781,0.476885,0.704968,0.0542371
T10,21/06/2021 13:49:44,750nm,4000k, C,0.105898,0.243574,0.351013,0.458181,0.485146,0.389048,0.388424,0.471759,0.437214,0.442002,0.454571,0.423187,0.428911,0.427856,0.419196,0.435761,0.497983,0.446145,0.458069,0.53625,0.527511,0.516299,0.440358,0.124161
T10,21/06/2021 13:49:44,750nm,4000k, D,0.0463703,0.290693,0.443898,0.47393,0.478664,0.448856,0.391906,0.441873,0.423815,0.490374,0.492693,0.451768,0.461458,0.452766,0.448585,0.47357,0.489297,0.483478,0.487241,0.520844,0.539201,0.59602,0.442147,0.124015
T10,21/06/2021 13:49:44,750nm,4000k, E,0.191909,0.245663,0.382142,0.457551,0.431282,0.410624,0.440934,0.451223,0.463768,0.460945,0.47631,0.45971,0.445026,0.442302,0.445553,0.472282,0.465884,0.44124,0.43928,0.500665,0.548825,0.596625,0.433751,0.224661
T10,21/06/2021 13:49:44,750nm,4000k, F,0.335577,0.268728,0.381358,0.435578,0.486219,0.418786,0.445892,0.437995,0.439801,0.428547,0.433056,0.461338,0.43777,0.426136,0.44091,0.459589,0.457561,0.445312,0.490113,0.513161,0.492068,0.562243,0.453455,0.347874
T10,21/06/2021 13:49:44,750nm,4000k, G,0.390774,0.244058,0.324959,0.385063,0.398851,0.392511,0.422731,0.40812,0.401915,0.38188,0.399402,0.393459,0.411531,0.466298,0.459543,0.445338,0.450582,0.45299,0.441939,0.512954,0.436518,0.444218,0.402284,0.357204
T10,21/06/2021 13:49:44,750nm,4000k, H,0.407639,0.251834,0.34411,0.42521,0.409781,0.379125,0.381118,0.419529,0.397779,0.391155,0.395546,0.41088,0.447759,0.467216,0.460904,0.441734,0.447988,0.447715,0.457098,0.490405,0.437928,0.425606,0.380267,0.371811
T10,21/06/2021 13:49:44,750nm,4000k, I,0.398674,0.270373,0.373465,0.390079,0.390412,0.406933,0.438986,0.464782,0.436865,0.402611,0.470256,0.499213,0.512562,0.474285,0.456588,0.462395,0.481364,0.464758,0.503347,0.468015,0.453728,0.430031,0.35447,0.347762
T10,21/06/2021 13:49:44,750nm,4000k, J,0.333548,0.244082,0.379906,0.394091,0.435188,0.42522,0.472597,0.443411,0.449844,0.454819,0.457723,0.453196,0.449507,0.507306,0.484763,0.45828,0.48965,0.482617,0.533662,0.538263,0.488773,0.419311,0.390359,0.314694
T10,21/06/2021 13:49:44,750nm,4000k, K,0.376233,0.316609,0.399721,0.378989,0.413984,0.453511,0.492271,0.42036,0.421714,0.395797,0.457819,0.465416,0.441462,0.466279,0.523639,0.544357,0.492855,0.482083,0.45549,0.467684,0.475639,0.476769,0.377236,0.182029
T10,21/06/2021 13:49:44,750nm,4000k, L,0.360365,0.310667,0.393106,0.379413,0.393386,0.359719,0.451374,0.416276,0.452697,0.434253,0.4451,0.401539,0.411248,0.444278,0.477108,0.527056,0.506436,0.472184,0.495125,0.456262,0.468958,0.528124,0.583164,0.1045
T10,21/06/2021 13:49:44,750nm,4000k, M,0.415912,0.270084,0.430194,0.410329,0.428795,0.501728,0.535061,0.442731,0.609257,0.515995,0.425123,0.433463,0.378966,0.424598,0.496304,0.483287,0.48277,0.467876,0.432191,0.419114,0.427816,0.486343,0.489508,0.105734
T10,21/06/2021 13:49:44,750nm,4000k, N,0.0903728,0.257671,0.370047,0.432115,0.439928,0.511388,0.546352,0.471762,0.39018,0.344848,0.404657,0.360413,0.36014,0.463809,0.452676,0.433254,0.424845,0.358875,0.399012,0.39297,0.429786,0.38089,0.439144,0.0458163
T10,21/06/2021 13:49:44,750nm,4000k, O,0.0738182,0.304471,0.321796,0.316412,0.295899,0.320966,0.350825,0.310863,0.300191,0.314612,0.349306,0.318165,0.340757,0.334988,0.340379,0.316366,0.334541,0.346666,0.337396,0.321037,0.379034,0.50441,0.0400435,0.063898
T10,21/06/2021 13:49:44,750nm,4000k, P,0.0510494,0.0452165,0.0927472,0.0526437,0.0446582,0.0723045,0.0741222,0.0453692,0.0465644,0.0467676,0.0465566,0.0443577,0.0467315,0.0513488,0.0516763,0.0434595,0.0440515,0.0413536,0.0437467,0.0414089,0.0548436,0.0416444,0.0454733,0.102415
T10,21/06/2021 13:49:44,750nm,5000k, A,0.0591892,0.0916974,0.0466957,0.0925669,0.0626601,0.0737249,0.0668812,0.0594778,0.058913,0.0940734,0.0385727,0.045736,0.0759971,0.139459,0.172118,0.250499,0.259189,0.437241,0.4318,0.467335,0.352866,0.0497886,0.0430979,0.0474846
T10,21/06/2021 13:49:44,750nm,5000k, B,0.0914801,0.426706,0.379502,0.441229,0.390393,0.353321,0.342492,0.354831,0.395986,0.422951,0.422123,0.532641,0.509361,0.496121,0.468941,0.482913,0.493828,0.601539,0.581669,0.568844,0.590031,0.565771,0.49936,0.0435204
T10,21/06/2021 13:49:44,750nm,5000k, C,0.0545045,0.270369,0.510548,0.553679,0.557799,0.547857,0.63871,0.683498,0.543042,0.570334,0.554042,0.640247,0.629667,0.625104,0.601558,0.613432,0.623792,0.752792,0.731118,0.659349,0.676676,0.581066,0.471047,0.105417
T10,21/06/2021 13:49:44,750nm,5000k, D,0.0871461,0.339499,0.504408,0.557661,0.586087,0.56342,0.543302,0.641073,0.631896,0.642874,0.650008,0.607841,0.630939,0.682893,0.65381,0.64351,0.752071,0.767044,0.72986,0.759828,0.772141,0.708305,0.605198,0.0452535
T10,21/06/2021 13:49:44,750nm,5000k, E,0.0418066,0.329727,0.545368,0.568357,0.569601,0.593058,0.546402,0.566982,0.579304,0.662243,0.621815,0.54118,0.598255,0.63389,0.632336,0.630113,0.641732,0.646816,0.703036,0.621463,0.730333,0.740724,0.610287,0.138541
T10,21/06/2021 13:49:44,750nm,5000k, F,0.0403123,0.312434,0.647329,0.529846,0.497391,0.484179,0.431397,0.492383,0.516188,0.529904,0.580363,0.548882,0.604675,0.631552,0.592093,0.60649,0.620335,0.628084,0.615697,0.704894,0.734296,0.718133,0.572988,0.18252
T10,21/06/2021 13:49:44,750nm,5000k, G,0.0510647,0.303056,0.581239,0.540373,0.443398,0.495437,0.494982,0.574772,0.561015,0.512977,0.587834,0.532897,0.586912,0.584946,0.593498,0.624985,0.617918,0.581955,0.681999,0.649736,0.617201,0.650274,0.556825,0.133671
T10,21/06/2021 13:49:44,750nm,5000k, H,0.0687635,0.323307,0.630061,0.453924,0.498545,0.477296,0.521096,0.540289,0.569397,0.524234,0.573762,0.661014,0.6485,0.599831,0.64471,0.643341,0.637308,0.598306,0.613745,0.666093,0.730205,0.725014,0.539965,0.0434696
T10,21/06/2021 13:49:44,750nm,5000k, I,0.125699,0.365889,0.641336,0.577069,0.492008,0.533547,0.533432,0.591233,0.574028,0.54837,0.670139,0.55207,0.585165,0.583798,0.628856,0.660689,0.708314,0.723046,0.68921,0.706138,0.81442,0.800462,0.544211,0.117202
T10,21/06/2021 13:49:44,750nm,5000k, J,0.20773,0.398819,0.588086,0.497207,0.575782,0.585515,0.578742,0.574135,0.631115,0.652898,0.650737,0.669594,0.688334,0.577086,0.708473,0.673705,0.725867,0.712216,0.588443,0.647329,0.731382,0.69772,0.513082,0.112692
T10,21/06/2021 13:49:44,750nm,5000k, K,0.252288,0.425364,0.600616,0.645007,0.651979,0.615923,0.587112,0.653338,0.710455,0.502597,0.720719,0.604978,0.638211,0.551049,0.596622,0.676373,0.67119,0.603138,0.632653,0.709373,0.657219,0.563594,0.522909,0.054339
T10,21/06/2021 13:49:44,750nm,5000k, L,0.316895,0.369225,0.572076,0.525894,0.710555,0.674231,0.707637,0.585819,0.732694,0.614127,0.617176,0.670371,0.685018,0.562765,0.725947,0.62257,0.568768,0.623666,0.601882,0.636633,0.661135,0.571497,0.560582,0.0414271
T10,21/06/2021 13:49:44,750nm,5000k, M,0.227147,0.481233,0.604826,0.695158,0.618145,0.520538,0.582566,0.57285,0.594575,0.538426,0.601034,0.57167,0.558382,0.546988,0.557047,0.509489,0.576314,0.667449,0.696349,0.655475,0.60639,0.538957,0.625236,0.0445618
T10,21/06/2021 13:49:44,750nm,5000k, N,0.0488932,0.415697,0.493162,0.544074,0.598718,0.59642,0.540766,0.444197,0.444523,0.442073,0.47969,0.503638,0.467973,0.494286,0.528606,0.437144,0.498917,0.511789,0.538109,0.526266,0.54234,0.542303,0.150026,0.0762263
T10,21/06/2021 13:49:44,750nm,5000k, O,0.0463637,0.343892,0.423838,0.455158,0.440807,0.550589,0.626117,0.488473,0.21372,0.173751,0.264166,0.285119,0.377411,0.400361,0.706939,0.643091,0.50169,0.475813,0.518631,0.535486,0.580459,0.200412,0.0871761,0.0991429
T10,21/06/2021 13:49:44,750nm,5000k, P,0.0464889,0.0871211,0.21682,0.279262,0.0914142,0.0419688,0.0475252,0.0639245,0.0630134,0.0869282,0.0882156,0.0435058,0.0470602,0.0500551,0.0508069,0.0747243,0.0467602,0.0505809,0.0770017,0.0810047,0.050071,0.095869,0.0485388,0.102924
T10,21/06/2021 13:49:44,750nm,6000k, A,0.0437648,0.0687342,0.0569707,0.10856,0.0503226,0.0715565,0.0656609,0.0488797,0.127362,0.253444,0.472653,0.41876,0.394288,0.403624,0.34396,0.351233,0.362276,0.364882,0.379875,0.385126,0.414384,0.112981,0.0768041,0.0957288
T10,21/06/2021 13:49:44,750nm,6000k, B,0.0679743,0.376701,0.36931,0.431196,0.463972,0.463034,0.508049,0.47043,0.495877,0.486545,0.466238,0.472781,0.420469,0.48128,0.435866,0.424181,0.461409,0.478958,0.535856,0.542172,0.525835,0.497021,0.192344,0.0876627
T10,21/06/2021 13:49:44,750nm,6000k, C,0.0711688,0.407966,0.439266,0.493767,0.655234,0.54988,0.517382,0.480249,0.503638,0.51939,0.509431,0.520956,0.521199,0.522562,0.506773,0.546266,0.502745,0.524379,0.604117,0.588882,0.577578,0.509876,0.504189,0.0543751
T10,21/06/2021 13:49:44,750nm,6000k, D,0.37775,0.412983,0.475775,0.549901,0.490882,0.481412,0.531972,0.566316,0.548027,0.546649,0.501938,0.51562,0.51678,0.577407,0.574525,0.513686,0.52982,0.504712,0.557784,0.565101,0.563234,0.518438,0.454307,0.0841788
T10,21/06/2021 13:49:44,750nm,6000k, E,0.433675,0.424675,0.467296,0.47741,0.487681,0.455967,0.462646,0.515313,0.516688,0.512689,0.521351,0.525459,0.559474,0.523599,0.463344,0.478373,0.48686,0.523231,0.542067,0.556015,0.568716,0.548227,0.487716,0.0773665
T10,21/06/2021 13:49:44,750nm,6000k, F,0.435441,0.428412,0.434283,0.502087,0.529478,0.514794,0.470846,0.49794,0.547112,0.489902,0.472509,0.46715,0.477387,0.506851,0.477961,0.540638,0.516435,0.510713,0.485021,0.533867,0.555983,0.478219,0.565553,0.0697602
T10,21/06/2021 13:49:44,750nm,6000k, G,0.380771,0.382015,0.490845,0.496374,0.454969,0.491662,0.460369,0.490263,0.555576,0.473169,0.47991,0.51593,0.504167,0.48546,0.46644,0.509171,0.535392,0.54132,0.500561,0.480014,0.487066,0.500485,0.124575,0.0561618
T10,21/06/2021 13:49:44,750nm,6000k, H,0.378442,0.404897,0.472509,0.474477,0.470219,0.491441,0.457148,0.411239,0.492876,0.481518,0.502462,0.520285,0.487416,0.453152,0.462629,0.467725,0.546591,0.54866,0.519083,0.47402,0.492261,0.513592,0.0810643,0.107884
T10,21/06/2021 13:49:44,750nm,6000k, I,0.356102,0.394826,0.483779,0.446591,0.510663,0.495909,0.461479,0.418445,0.474843,0.472635,0.493543,0.511388,0.475069,0.481659,0.437185,0.490532,0.532472,0.511678,0.536178,0.536047,0.477502,0.606924,0.0837633,0.101113
T10,21/06/2021 13:49:44,750nm,6000k, J,0.366218,0.437847,0.489689,0.480311,0.501245,0.522954,0.516489,0.472832,0.484925,0.48237,0.471534,0.528696,0.458656,0.479471,0.498982,0.480504,0.508417,0.50107,0.541684,0.527147,0.48778,0.0908772,0.0851826,0.0527645
T10,21/06/2021 13:49:44,750nm,6000k, K,0.361269,0.367096,0.509146,0.529892,0.534039,0.442455,0.515224,0.535364,0.479721,0.467382,0.44436,0.495431,0.490319,0.496797,0.52372,0.527379,0.510947,0.545852,0.515756,0.561861,0.528931,0.0760546,0.0895316,0.526192
T10,21/06/2021 13:49:44,750nm,6000k, L,0.413536,0.420094,0.475889,0.494993,0.462441,0.492884,0.50606,0.427226,0.489031,0.515769,0.517777,0.50817,0.499295,0.474436,0.509028,0.444723,0.483527,0.514828,0.49962,0.516861,0.56258,0.0722651,0.0731633,0.648641
T10,21/06/2021 13:49:44,750nm,6000k, M,0.424638,0.371059,0.470512,0.501138,0.448497,0.434751,0.470941,0.509291,0.473033,0.468304,0.544802,0.475411,0.508708,0.505396,0.466791,0.525436,0.4874,0.51296,0.540005,0.460164,0.668209,0.0759272,0.10625,0.758811
T10,21/06/2021 13:49:44,750nm,6000k, N,0.449006,0.386054,0.454954,0.461908,0.436352,0.467573,0.478295,0.463769,0.476559,0.469393,0.482915,0.415482,0.468551,0.461255,0.479076,0.451589,0.459884,0.47689,0.509729,0.468523,0.0885145,0.0639247,0.121547,0.691883
T10,21/06/2021 13:49:44,750nm,6000k, O,0.0937053,0.343477,0.431048,0.452453,0.499946,0.0883746,0.0804696,0.07571,0.0738172,0.0777941,0.049283,0.13641,0.320903,0.606293,0.658863,0.528467,0.448463,0.490858,0.479312,0.591887,0.0749991,0.0832197,0.61042,0.709943
T10,21/06/2021 13:49:44,750nm,6000k, P,0.0871561,0.0480442,0.45884,0.079632,0.0838796,0.0759345,0.093699,0.071133,0.0581576,0.0992397,0.0530763,0.0663243,0.0537758,0.0659383,0.0718732,0.0579402,0.0503558,0.0834101,0.0904713,0.0858322,0.0523334,0.0673551,0.649281,0.566864
