measurement_ID,row,column,value,well,wavelength,gossypetin,condition,solution
419 nm,C,10,0.254832,C10,419,50,UTEX 2973,BG11
419 nm,D,10,0.258432,D10,419,50,UTEX 2973,BG11
419 nm,E,10,0.220017,E10,419,50,BG11,BG11
419 nm,F,10,0.222266,F10,419,50,BG11,BG11
419 nm,G,10,0.225052,G10,419,50,BG11,BG11
420 nm,B,10,0.260525,B10,420,50,UTEX 2973,BG11
420 nm,C,10,0.253736,C10,420,50,UTEX 2973,BG11
420 nm,D,10,0.257424,D10,420,50,UTEX 2973,BG11
420 nm,E,10,0.217516,E10,420,50,BG11,BG11
420 nm,F,10,0.219946,F10,420,50,BG11,BG11
420 nm,G,10,0.222468,G10,420,50,BG11,BG11
421 nm,B,10,0.259464,B10,421,50,UTEX 2973,BG11
421 nm,C,10,0.252531,C10,421,50,UTEX 2973,BG11
421 nm,D,10,0.256495,D10,421,50,UTEX 2973,BG11
421 nm,E,10,0.215389,E10,421,50,BG11,BG11
421 nm,F,10,0.217724,F10,421,50,BG11,BG11
421 nm,G,10,0.220213,G10,421,50,BG11,BG11
422 nm,B,10,0.258528,B10,422,50,UTEX 2973,BG11
422 nm,C,10,0.251724,C10,422,50,UTEX 2973,BG11
422 nm,D,10,0.255647,D10,422,50,UTEX 2973,BG11
422 nm,E,10,0.213569,E10,422,50,BG11,BG11
422 nm,F,10,0.215913,F10,422,50,BG11,BG11
422 nm,G,10,0.21836,G10,422,50,BG11,BG11
423 nm,B,10,0.257374,B10,423,50,UTEX 2973,BG11
423 nm,C,10,0.250807,C10,423,50,UTEX 2973,BG11
423 nm,D,10,0.25484,D10,423,50,UTEX 2973,BG11
423 nm,E,10,0.211427,E10,423,50,BG11,BG11
423 nm,F,10,0.213824,F10,423,50,BG11,BG11
423 nm,G,10,0.21615,G10,423,50,BG11,BG11
424 nm,B,10,0.256178,B10,424,50,UTEX 2973,BG11
424 nm,C,10,0.249539,C10,424,50,UTEX 2973,BG11
424 nm,D,10,0.253501,D10,424,50,UTEX 2973,BG11
424 nm,E,10,0.209006,E10,424,50,BG11,BG11
424 nm,F,10,0.211531,F10,424,50,BG11,BG11
424 nm,G,10,0.214058,G10,424,50,BG11,BG11
425 nm,B,10,0.255584,B10,425,50,UTEX 2973,BG11
425 nm,C,10,0.248803,C10,425,50,UTEX 2973,BG11
425 nm,D,10,0.253133,D10,425,50,UTEX 2973,BG11
425 nm,E,10,0.207314,E10,425,50,BG11,BG11
425 nm,F,10,0.20964,F10,425,50,BG11,BG11
425 nm,G,10,0.211712,G10,425,50,BG11,BG11
426 nm,B,10,0.254579,B10,426,50,UTEX 2973,BG11
426 nm,C,10,0.247851,C10,426,50,UTEX 2973,BG11
426 nm,D,10,0.252419,D10,426,50,UTEX 2973,BG11
426 nm,E,10,0.205285,E10,426,50,BG11,BG11
426 nm,F,10,0.207709,F10,426,50,BG11,BG11
426 nm,G,10,0.20966,G10,426,50,BG11,BG11
427 nm,B,10,0.253871,B10,427,50,UTEX 2973,BG11
427 nm,C,10,0.247334,C10,427,50,UTEX 2973,BG11
427 nm,D,10,0.251674,D10,427,50,UTEX 2973,BG11
427 nm,E,10,0.203328,E10,427,50,BG11,BG11
427 nm,F,10,0.20581,F10,427,50,BG11,BG11
427 nm,G,10,0.207669,G10,427,50,BG11,BG11
428 nm,B,10,0.253126,B10,428,50,UTEX 2973,BG11
428 nm,C,10,0.246478,C10,428,50,UTEX 2973,BG11
428 nm,D,10,0.250965,D10,428,50,UTEX 2973,BG11
428 nm,E,10,0.201528,E10,428,50,BG11,BG11
428 nm,F,10,0.203989,F10,428,50,BG11,BG11
428 nm,G,10,0.205724,G10,428,50,BG11,BG11
429 nm,B,10,0.253516,B10,429,50,UTEX 2973,BG11
429 nm,C,10,0.246691,C10,429,50,UTEX 2973,BG11
429 nm,D,10,0.251461,D10,429,50,UTEX 2973,BG11
429 nm,E,10,0.200286,E10,429,50,BG11,BG11
429 nm,F,10,0.202702,F10,429,50,BG11,BG11
429 nm,G,10,0.20397,G10,429,50,BG11,BG11
430 nm,B,10,0.251853,B10,430,50,UTEX 2973,BG11
430 nm,C,10,0.245318,C10,430,50,UTEX 2973,BG11
430 nm,D,10,0.250045,D10,430,50,UTEX 2973,BG11
430 nm,E,10,0.197367,E10,430,50,BG11,BG11
430 nm,F,10,0.19966,F10,430,50,BG11,BG11
430 nm,G,10,0.201254,G10,430,50,BG11,BG11
431 nm,B,10,0.251559,B10,431,50,UTEX 2973,BG11
431 nm,C,10,0.244881,C10,431,50,UTEX 2973,BG11
431 nm,D,10,0.249626,D10,431,50,UTEX 2973,BG11
431 nm,E,10,0.195053,E10,431,50,BG11,BG11
431 nm,F,10,0.197682,F10,431,50,BG11,BG11
431 nm,G,10,0.199044,G10,431,50,BG11,BG11
432 nm,B,10,0.251376,B10,432,50,UTEX 2973,BG11
432 nm,C,10,0.244667,C10,432,50,UTEX 2973,BG11
432 nm,D,10,0.249751,D10,432,50,UTEX 2973,BG11
432 nm,E,10,0.19323,E10,432,50,BG11,BG11
432 nm,F,10,0.195562,F10,432,50,BG11,BG11
432 nm,G,10,0.197062,G10,432,50,BG11,BG11
433 nm,B,10,0.251118,B10,433,50,UTEX 2973,BG11
433 nm,C,10,0.244616,C10,433,50,UTEX 2973,BG11
433 nm,D,10,0.249514,D10,433,50,UTEX 2973,BG11
433 nm,E,10,0.190796,E10,433,50,BG11,BG11
433 nm,F,10,0.193461,F10,433,50,BG11,BG11
433 nm,G,10,0.194619,G10,433,50,BG11,BG11
434 nm,B,10,0.252195,B10,434,50,UTEX 2973,BG11
434 nm,C,10,0.245577,C10,434,50,UTEX 2973,BG11
434 nm,D,10,0.250683,D10,434,50,UTEX 2973,BG11
434 nm,E,10,0.189348,E10,434,50,BG11,BG11
434 nm,F,10,0.192184,F10,434,50,BG11,BG11
434 nm,G,10,0.192605,G10,434,50,BG11,BG11
435 nm,B,10,0.251479,B10,435,50,UTEX 2973,BG11
435 nm,C,10,0.244785,C10,435,50,UTEX 2973,BG11
435 nm,D,10,0.249793,D10,435,50,UTEX 2973,BG11
435 nm,E,10,0.185804,E10,435,50,BG11,BG11
435 nm,F,10,0.188701,F10,435,50,BG11,BG11
435 nm,G,10,0.189814,G10,435,50,BG11,BG11
436 nm,B,10,0.251663,B10,436,50,UTEX 2973,BG11
436 nm,C,10,0.244849,C10,436,50,UTEX 2973,BG11
436 nm,D,10,0.249982,D10,436,50,UTEX 2973,BG11
436 nm,E,10,0.183796,E10,436,50,BG11,BG11
436 nm,F,10,0.186837,F10,436,50,BG11,BG11
436 nm,G,10,0.187649,G10,436,50,BG11,BG11
437 nm,B,10,0.251994,B10,437,50,UTEX 2973,BG11
437 nm,C,10,0.245328,C10,437,50,UTEX 2973,BG11
437 nm,D,10,0.250563,D10,437,50,UTEX 2973,BG11
437 nm,E,10,0.181952,E10,437,50,BG11,BG11
437 nm,F,10,0.184977,F10,437,50,BG11,BG11
437 nm,G,10,0.185967,G10,437,50,BG11,BG11
438 nm,B,10,0.252372,B10,438,50,UTEX 2973,BG11
438 nm,C,10,0.245476,C10,438,50,UTEX 2973,BG11
438 nm,D,10,0.250855,D10,438,50,UTEX 2973,BG11
438 nm,E,10,0.179819,E10,438,50,BG11,BG11
438 nm,F,10,0.182909,F10,438,50,BG11,BG11
438 nm,G,10,0.183739,G10,438,50,BG11,BG11
439 nm,B,10,0.253913,B10,439,50,UTEX 2973,BG11
439 nm,C,10,0.247224,C10,439,50,UTEX 2973,BG11
439 nm,D,10,0.252845,D10,439,50,UTEX 2973,BG11
439 nm,E,10,0.179214,E10,439,50,BG11,BG11
439 nm,F,10,0.182126,F10,439,50,BG11,BG11
439 nm,G,10,0.18238,G10,439,50,BG11,BG11
440 nm,B,10,0.253325,B10,440,50,UTEX 2973,BG11
440 nm,C,10,0.246472,C10,440,50,UTEX 2973,BG11
440 nm,D,10,0.251983,D10,440,50,UTEX 2973,BG11
440 nm,E,10,0.175564,E10,440,50,BG11,BG11
440 nm,F,10,0.17878,F10,440,50,BG11,BG11
440 nm,G,10,0.179261,G10,440,50,BG11,BG11
441 nm,B,10,0.253864,B10,441,50,UTEX 2973,BG11
441 nm,C,10,0.246763,C10,441,50,UTEX 2973,BG11
441 nm,D,10,0.252502,D10,441,50,UTEX 2973,BG11
441 nm,E,10,0.173567,E10,441,50,BG11,BG11
441 nm,F,10,0.17694,F10,441,50,BG11,BG11
441 nm,G,10,0.177412,G10,441,50,BG11,BG11
442 nm,B,10,0.253764,B10,442,50,UTEX 2973,BG11
442 nm,C,10,0.246933,C10,442,50,UTEX 2973,BG11
442 nm,D,10,0.252626,D10,442,50,UTEX 2973,BG11
442 nm,E,10,0.171552,E10,442,50,BG11,BG11
442 nm,F,10,0.174666,F10,442,50,BG11,BG11
442 nm,G,10,0.175111,G10,442,50,BG11,BG11
443 nm,B,10,0.255443,B10,443,50,UTEX 2973,BG11
443 nm,C,10,0.248465,C10,443,50,UTEX 2973,BG11
443 nm,D,10,0.254326,D10,443,50,UTEX 2973,BG11
443 nm,E,10,0.171125,E10,443,50,BG11,BG11
443 nm,F,10,0.174472,F10,443,50,BG11,BG11
443 nm,G,10,0.174255,G10,443,50,BG11,BG11
444 nm,B,10,0.253907,B10,444,50,UTEX 2973,BG11
444 nm,C,10,0.24696100000000001,C10,444,50,UTEX 2973,BG11
444 nm,D,10,0.252525,D10,444,50,UTEX 2973,BG11
444 nm,E,10,0.167596,E10,444,50,BG11,BG11
444 nm,F,10,0.170924,F10,444,50,BG11,BG11
444 nm,G,10,0.17108400000000001,G10,444,50,BG11,BG11
445 nm,B,10,0.253582,B10,445,50,UTEX 2973,BG11
445 nm,C,10,0.246768,C10,445,50,UTEX 2973,BG11
445 nm,D,10,0.252407,D10,445,50,UTEX 2973,BG11
445 nm,E,10,0.166143,E10,445,50,BG11,BG11
445 nm,F,10,0.169533,F10,445,50,BG11,BG11
445 nm,G,10,0.169438,G10,445,50,BG11,BG11
446 nm,B,10,0.253326,B10,446,50,UTEX 2973,BG11
446 nm,C,10,0.246279,C10,446,50,UTEX 2973,BG11
446 nm,D,10,0.252083,D10,446,50,UTEX 2973,BG11
446 nm,E,10,0.164591,E10,446,50,BG11,BG11
446 nm,F,10,0.167965,F10,446,50,BG11,BG11
446 nm,G,10,0.167762,G10,446,50,BG11,BG11
447 nm,B,10,0.252713,B10,447,50,UTEX 2973,BG11
447 nm,C,10,0.245861,C10,447,50,UTEX 2973,BG11
447 nm,D,10,0.251493,D10,447,50,UTEX 2973,BG11
447 nm,E,10,0.162821,E10,447,50,BG11,BG11
447 nm,F,10,0.166356,F10,447,50,BG11,BG11
447 nm,G,10,0.166038,G10,447,50,BG11,BG11
448 nm,B,10,0.252647,B10,448,50,UTEX 2973,BG11
448 nm,C,10,0.246027,C10,448,50,UTEX 2973,BG11
448 nm,D,10,0.251847,D10,448,50,UTEX 2973,BG11
448 nm,E,10,0.162197,E10,448,50,BG11,BG11
448 nm,F,10,0.165568,F10,448,50,BG11,BG11
448 nm,G,10,0.165123,G10,448,50,BG11,BG11
449 nm,B,10,0.251641,B10,449,50,UTEX 2973,BG11
449 nm,C,10,0.244938,C10,449,50,UTEX 2973,BG11
449 nm,D,10,0.25071,D10,449,50,UTEX 2973,BG11
449 nm,E,10,0.160695,E10,449,50,BG11,BG11
449 nm,F,10,0.164357,F10,449,50,BG11,BG11
449 nm,G,10,0.163306,G10,449,50,BG11,BG11
450 nm,B,10,0.249073,B10,450,50,UTEX 2973,BG11
450 nm,C,10,0.242141,C10,450,50,UTEX 2973,BG11
450 nm,D,10,0.247908,D10,450,50,UTEX 2973,BG11
450 nm,E,10,0.157905,E10,450,50,BG11,BG11
450 nm,F,10,0.161363,F10,450,50,BG11,BG11
450 nm,G,10,0.160938,G10,450,50,BG11,BG11
451 nm,B,10,0.247578,B10,451,50,UTEX 2973,BG11
451 nm,C,10,0.240813,C10,451,50,UTEX 2973,BG11
451 nm,D,10,0.246712,D10,451,50,UTEX 2973,BG11
451 nm,E,10,0.156578,E10,451,50,BG11,BG11
451 nm,F,10,0.16004,F10,451,50,BG11,BG11
451 nm,G,10,0.159469,G10,451,50,BG11,BG11
452 nm,B,10,0.246977,B10,452,50,UTEX 2973,BG11
452 nm,C,10,0.240347,C10,452,50,UTEX 2973,BG11
452 nm,D,10,0.246137,D10,452,50,UTEX 2973,BG11
452 nm,E,10,0.156263,E10,452,50,BG11,BG11
452 nm,F,10,0.160032,F10,452,50,BG11,BG11
452 nm,G,10,0.158761,G10,452,50,BG11,BG11
453 nm,B,10,0.245559,B10,453,50,UTEX 2973,BG11
453 nm,C,10,0.238734,C10,453,50,UTEX 2973,BG11
453 nm,D,10,0.244543,D10,453,50,UTEX 2973,BG11
453 nm,E,10,0.154817,E10,453,50,BG11,BG11
453 nm,F,10,0.158466,F10,453,50,BG11,BG11
453 nm,G,10,0.157421,G10,453,50,BG11,BG11
454 nm,B,10,0.243591,B10,454,50,UTEX 2973,BG11
454 nm,C,10,0.236818,C10,454,50,UTEX 2973,BG11
454 nm,D,10,0.242652,D10,454,50,UTEX 2973,BG11
454 nm,E,10,0.153382,E10,454,50,BG11,BG11
454 nm,F,10,0.156909,F10,454,50,BG11,BG11
454 nm,G,10,0.155588,G10,454,50,BG11,BG11
455 nm,B,10,0.240462,B10,455,50,UTEX 2973,BG11
455 nm,C,10,0.23394,C10,455,50,UTEX 2973,BG11
455 nm,D,10,0.23935,D10,455,50,UTEX 2973,BG11
455 nm,E,10,0.150469,E10,455,50,BG11,BG11
455 nm,F,10,0.1539,F10,455,50,BG11,BG11
455 nm,G,10,0.153312,G10,455,50,BG11,BG11
456 nm,B,10,0.240046,B10,456,50,UTEX 2973,BG11
456 nm,C,10,0.233386,C10,456,50,UTEX 2973,BG11
456 nm,D,10,0.239002,D10,456,50,UTEX 2973,BG11
456 nm,E,10,0.150131,E10,456,50,BG11,BG11
456 nm,F,10,0.153846,F10,456,50,BG11,BG11
456 nm,G,10,0.152648,G10,456,50,BG11,BG11
457 nm,B,10,0.238298,B10,457,50,UTEX 2973,BG11
457 nm,C,10,0.23203,C10,457,50,UTEX 2973,BG11
457 nm,D,10,0.237585,D10,457,50,UTEX 2973,BG11
457 nm,E,10,0.148658,E10,457,50,BG11,BG11
457 nm,F,10,0.152511,F10,457,50,BG11,BG11
457 nm,G,10,0.15125,G10,457,50,BG11,BG11
458 nm,B,10,0.23695,B10,458,50,UTEX 2973,BG11
458 nm,C,10,0.230454,C10,458,50,UTEX 2973,BG11
458 nm,D,10,0.236045,D10,458,50,UTEX 2973,BG11
458 nm,E,10,0.147478,E10,458,50,BG11,BG11
458 nm,F,10,0.15123,F10,458,50,BG11,BG11
458 nm,G,10,0.149883,G10,458,50,BG11,BG11
459 nm,B,10,0.234649,B10,459,50,UTEX 2973,BG11
459 nm,C,10,0.228259,C10,459,50,UTEX 2973,BG11
459 nm,D,10,0.233779,D10,459,50,UTEX 2973,BG11
459 nm,E,10,0.144947,E10,459,50,BG11,BG11
459 nm,F,10,0.148613,F10,459,50,BG11,BG11
459 nm,G,10,0.147421,G10,459,50,BG11,BG11
460 nm,B,10,0.233591,B10,460,50,UTEX 2973,BG11
460 nm,C,10,0.227002,C10,460,50,UTEX 2973,BG11
460 nm,D,10,0.23253,D10,460,50,UTEX 2973,BG11
460 nm,E,10,0.1438,E10,460,50,BG11,BG11
460 nm,F,10,0.147532,F10,460,50,BG11,BG11
460 nm,G,10,0.146409,G10,460,50,BG11,BG11
461 nm,B,10,0.233451,B10,461,50,UTEX 2973,BG11
461 nm,C,10,0.226751,C10,461,50,UTEX 2973,BG11
461 nm,D,10,0.232135,D10,461,50,UTEX 2973,BG11
461 nm,E,10,0.14286,E10,461,50,BG11,BG11
461 nm,F,10,0.146761,F10,461,50,BG11,BG11
461 nm,G,10,0.145561,G10,461,50,BG11,BG11
462 nm,B,10,0.232467,B10,462,50,UTEX 2973,BG11
462 nm,C,10,0.225821,C10,462,50,UTEX 2973,BG11
462 nm,D,10,0.231466,D10,462,50,UTEX 2973,BG11
462 nm,E,10,0.142124,E10,462,50,BG11,BG11
462 nm,F,10,0.145692,F10,462,50,BG11,BG11
462 nm,G,10,0.144417,G10,462,50,BG11,BG11
463 nm,B,10,0.231561,B10,463,50,UTEX 2973,BG11
463 nm,C,10,0.225064,C10,463,50,UTEX 2973,BG11
463 nm,D,10,0.230349,D10,463,50,UTEX 2973,BG11
463 nm,E,10,0.140817,E10,463,50,BG11,BG11
463 nm,F,10,0.144543,F10,463,50,BG11,BG11
463 nm,G,10,0.143165,G10,463,50,BG11,BG11
464 nm,B,10,0.229886,B10,464,50,UTEX 2973,BG11
464 nm,C,10,0.223262,C10,464,50,UTEX 2973,BG11
464 nm,D,10,0.228647,D10,464,50,UTEX 2973,BG11
464 nm,E,10,0.139004,E10,464,50,BG11,BG11
464 nm,F,10,0.142468,F10,464,50,BG11,BG11
464 nm,G,10,0.14135,G10,464,50,BG11,BG11
465 nm,B,10,0.230012,B10,465,50,UTEX 2973,BG11
465 nm,C,10,0.223344,C10,465,50,UTEX 2973,BG11
465 nm,D,10,0.228729,D10,465,50,UTEX 2973,BG11
465 nm,E,10,0.138669,E10,465,50,BG11,BG11
465 nm,F,10,0.142101,F10,465,50,BG11,BG11
465 nm,G,10,0.140977,G10,465,50,BG11,BG11
466 nm,B,10,0.229671,B10,466,50,UTEX 2973,BG11
466 nm,C,10,0.222789,C10,466,50,UTEX 2973,BG11
466 nm,D,10,0.228093,D10,466,50,UTEX 2973,BG11
466 nm,E,10,0.137604,E10,466,50,BG11,BG11
466 nm,F,10,0.141208,F10,466,50,BG11,BG11
466 nm,G,10,0.139676,G10,466,50,BG11,BG11
467 nm,B,10,0.228638,B10,467,50,UTEX 2973,BG11
467 nm,C,10,0.222063,C10,467,50,UTEX 2973,BG11
467 nm,D,10,0.227361,D10,467,50,UTEX 2973,BG11
467 nm,E,10,0.136226,E10,467,50,BG11,BG11
467 nm,F,10,0.139863,F10,467,50,BG11,BG11
467 nm,G,10,0.138549,G10,467,50,BG11,BG11
468 nm,B,10,0.227139,B10,468,50,UTEX 2973,BG11
468 nm,C,10,0.220364,C10,468,50,UTEX 2973,BG11
468 nm,D,10,0.225819,D10,468,50,UTEX 2973,BG11
468 nm,E,10,0.134239,E10,468,50,BG11,BG11
468 nm,F,10,0.137706,F10,468,50,BG11,BG11
468 nm,G,10,0.13658,G10,468,50,BG11,BG11
469 nm,B,10,0.227646,B10,469,50,UTEX 2973,BG11
469 nm,C,10,0.220678,C10,469,50,UTEX 2973,BG11
469 nm,D,10,0.22615,D10,469,50,UTEX 2973,BG11
469 nm,E,10,0.133891,E10,469,50,BG11,BG11
469 nm,F,10,0.137799,F10,469,50,BG11,BG11
469 nm,G,10,0.136331,G10,469,50,BG11,BG11
470 nm,B,10,0.226914,B10,470,50,UTEX 2973,BG11
470 nm,C,10,0.220241,C10,470,50,UTEX 2973,BG11
470 nm,D,10,0.225473,D10,470,50,UTEX 2973,BG11
470 nm,E,10,0.132949,E10,470,50,BG11,BG11
470 nm,F,10,0.136708,F10,470,50,BG11,BG11
470 nm,G,10,0.135157,G10,470,50,BG11,BG11
471 nm,B,10,0.226536,B10,471,50,UTEX 2973,BG11
471 nm,C,10,0.219584,C10,471,50,UTEX 2973,BG11
471 nm,D,10,0.224793,D10,471,50,UTEX 2973,BG11
471 nm,E,10,0.132019,E10,471,50,BG11,BG11
471 nm,F,10,0.135779,F10,471,50,BG11,BG11
471 nm,G,10,0.134415,G10,471,50,BG11,BG11
472 nm,B,10,0.225,B10,472,50,UTEX 2973,BG11
472 nm,C,10,0.218016,C10,472,50,UTEX 2973,BG11
472 nm,D,10,0.223137,D10,472,50,UTEX 2973,BG11
472 nm,E,10,0.130345,E10,472,50,BG11,BG11
472 nm,F,10,0.133598,F10,472,50,BG11,BG11
472 nm,G,10,0.132533,G10,472,50,BG11,BG11
473 nm,B,10,0.225466,B10,473,50,UTEX 2973,BG11
473 nm,C,10,0.218349,C10,473,50,UTEX 2973,BG11
473 nm,D,10,0.223646,D10,473,50,UTEX 2973,BG11
473 nm,E,10,0.13017,E10,473,50,BG11,BG11
473 nm,F,10,0.133958,F10,473,50,BG11,BG11
473 nm,G,10,0.132232,G10,473,50,BG11,BG11
474 nm,B,10,0.224675,B10,474,50,UTEX 2973,BG11
474 nm,C,10,0.217507,C10,474,50,UTEX 2973,BG11
474 nm,D,10,0.222872,D10,474,50,UTEX 2973,BG11
474 nm,E,10,0.129181,E10,474,50,BG11,BG11
474 nm,F,10,0.132877,F10,474,50,BG11,BG11
474 nm,G,10,0.131251,G10,474,50,BG11,BG11
475 nm,B,10,0.224068,B10,475,50,UTEX 2973,BG11
475 nm,C,10,0.217022,C10,475,50,UTEX 2973,BG11
475 nm,D,10,0.222276,D10,475,50,UTEX 2973,BG11
475 nm,E,10,0.128252,E10,475,50,BG11,BG11
475 nm,F,10,0.131961,F10,475,50,BG11,BG11
475 nm,G,10,0.130324,G10,475,50,BG11,BG11
476 nm,B,10,0.223405,B10,476,50,UTEX 2973,BG11
476 nm,C,10,0.216386,C10,476,50,UTEX 2973,BG11
476 nm,D,10,0.221732,D10,476,50,UTEX 2973,BG11
476 nm,E,10,0.127583,E10,476,50,BG11,BG11
476 nm,F,10,0.131018,F10,476,50,BG11,BG11
476 nm,G,10,0.129613,G10,476,50,BG11,BG11
477 nm,B,10,0.222897,B10,477,50,UTEX 2973,BG11
477 nm,C,10,0.215679,C10,477,50,UTEX 2973,BG11
477 nm,D,10,0.220748,D10,477,50,UTEX 2973,BG11
477 nm,E,10,0.126529,E10,477,50,BG11,BG11
477 nm,F,10,0.130269,F10,477,50,BG11,BG11
477 nm,G,10,0.128687,G10,477,50,BG11,BG11
478 nm,B,10,0.222357,B10,478,50,UTEX 2973,BG11
478 nm,C,10,0.21514,C10,478,50,UTEX 2973,BG11
478 nm,D,10,0.220184,D10,478,50,UTEX 2973,BG11
478 nm,E,10,0.125672,E10,478,50,BG11,BG11
478 nm,F,10,0.129449,F10,478,50,BG11,BG11
478 nm,G,10,0.127668,G10,478,50,BG11,BG11
479 nm,B,10,0.221851,B10,479,50,UTEX 2973,BG11
479 nm,C,10,0.21444,C10,479,50,UTEX 2973,BG11
479 nm,D,10,0.219432,D10,479,50,UTEX 2973,BG11
479 nm,E,10,0.125087,E10,479,50,BG11,BG11
479 nm,F,10,0.128739,F10,479,50,BG11,BG11
479 nm,G,10,0.126881,G10,479,50,BG11,BG11
480 nm,B,10,0.221331,B10,480,50,UTEX 2973,BG11
480 nm,C,10,0.213892,C10,480,50,UTEX 2973,BG11
480 nm,D,10,0.219026,D10,480,50,UTEX 2973,BG11
480 nm,E,10,0.124503,E10,480,50,BG11,BG11
480 nm,F,10,0.128102,F10,480,50,BG11,BG11
480 nm,G,10,0.12637,G10,480,50,BG11,BG11
481 nm,B,10,0.220806,B10,481,50,UTEX 2973,BG11
481 nm,C,10,0.213573,C10,481,50,UTEX 2973,BG11
481 nm,D,10,0.218756,D10,481,50,UTEX 2973,BG11
481 nm,E,10,0.1237,E10,481,50,BG11,BG11
481 nm,F,10,0.127502,F10,481,50,BG11,BG11
481 nm,G,10,0.125619,G10,481,50,BG11,BG11
482 nm,B,10,0.220494,B10,482,50,UTEX 2973,BG11
482 nm,C,10,0.212716,C10,482,50,UTEX 2973,BG11
482 nm,D,10,0.21788,D10,482,50,UTEX 2973,BG11
482 nm,E,10,0.122893,E10,482,50,BG11,BG11
482 nm,F,10,0.126407,F10,482,50,BG11,BG11
482 nm,G,10,0.12483,G10,482,50,BG11,BG11
483 nm,B,10,0.220524,B10,483,50,UTEX 2973,BG11
483 nm,C,10,0.212905,C10,483,50,UTEX 2973,BG11
483 nm,D,10,0.217914,D10,483,50,UTEX 2973,BG11
483 nm,E,10,0.122384,E10,483,50,BG11,BG11
483 nm,F,10,0.125998,F10,483,50,BG11,BG11
483 nm,G,10,0.124368,G10,483,50,BG11,BG11
484 nm,B,10,0.221254,B10,484,50,UTEX 2973,BG11
484 nm,C,10,0.213272,C10,484,50,UTEX 2973,BG11
484 nm,D,10,0.21815,D10,484,50,UTEX 2973,BG11
484 nm,E,10,0.122148,E10,484,50,BG11,BG11
484 nm,F,10,0.126224,F10,484,50,BG11,BG11
484 nm,G,10,0.124006,G10,484,50,BG11,BG11
485 nm,B,10,0.2196,B10,485,50,UTEX 2973,BG11
485 nm,C,10,0.211585,C10,485,50,UTEX 2973,BG11
485 nm,D,10,0.216974,D10,485,50,UTEX 2973,BG11
485 nm,E,10,0.120696,E10,485,50,BG11,BG11
485 nm,F,10,0.124321,F10,485,50,BG11,BG11
485 nm,G,10,0.122689,G10,485,50,BG11,BG11
486 nm,B,10,0.219521,B10,486,50,UTEX 2973,BG11
486 nm,C,10,0.211511,C10,486,50,UTEX 2973,BG11
486 nm,D,10,0.216694,D10,486,50,UTEX 2973,BG11
486 nm,E,10,0.120582,E10,486,50,BG11,BG11
486 nm,F,10,0.123926,F10,486,50,BG11,BG11
486 nm,G,10,0.122219,G10,486,50,BG11,BG11
487 nm,B,10,0.219188,B10,487,50,UTEX 2973,BG11
487 nm,C,10,0.211079,C10,487,50,UTEX 2973,BG11
487 nm,D,10,0.216713,D10,487,50,UTEX 2973,BG11
487 nm,E,10,0.120015,E10,487,50,BG11,BG11
487 nm,F,10,0.123563,F10,487,50,BG11,BG11
487 nm,G,10,0.121859,G10,487,50,BG11,BG11
488 nm,B,10,0.219847,B10,488,50,UTEX 2973,BG11
488 nm,C,10,0.211853,C10,488,50,UTEX 2973,BG11
488 nm,D,10,0.216973,D10,488,50,UTEX 2973,BG11
488 nm,E,10,0.120475,E10,488,50,BG11,BG11
488 nm,F,10,0.123954,F10,488,50,BG11,BG11
488 nm,G,10,0.12185,G10,488,50,BG11,BG11
489 nm,B,10,0.219696,B10,489,50,UTEX 2973,BG11
489 nm,C,10,0.211327,C10,489,50,UTEX 2973,BG11
489 nm,D,10,0.216684,D10,489,50,UTEX 2973,BG11
489 nm,E,10,0.119753,E10,489,50,BG11,BG11
489 nm,F,10,0.123312,F10,489,50,BG11,BG11
489 nm,G,10,0.121404,G10,489,50,BG11,BG11
490 nm,B,10,0.218269,B10,490,50,UTEX 2973,BG11
490 nm,C,10,0.21008,C10,490,50,UTEX 2973,BG11
490 nm,D,10,0.215706,D10,490,50,UTEX 2973,BG11
490 nm,E,10,0.11844,E10,490,50,BG11,BG11
490 nm,F,10,0.121746,F10,490,50,BG11,BG11
490 nm,G,10,0.119902,G10,490,50,BG11,BG11
491 nm,B,10,0.218506,B10,491,50,UTEX 2973,BG11
491 nm,C,10,0.210364,C10,491,50,UTEX 2973,BG11
491 nm,D,10,0.215813,D10,491,50,UTEX 2973,BG11
491 nm,E,10,0.118077,E10,491,50,BG11,BG11
491 nm,F,10,0.121239,F10,491,50,BG11,BG11
491 nm,G,10,0.119778,G10,491,50,BG11,BG11
492 nm,B,10,0.219687,B10,492,50,UTEX 2973,BG11
492 nm,C,10,0.211396,C10,492,50,UTEX 2973,BG11
492 nm,D,10,0.216523,D10,492,50,UTEX 2973,BG11
492 nm,E,10,0.118758,E10,492,50,BG11,BG11
492 nm,F,10,0.121903,F10,492,50,BG11,BG11
492 nm,G,10,0.120003,G10,492,50,BG11,BG11
493 nm,B,10,0.219517,B10,493,50,UTEX 2973,BG11
493 nm,C,10,0.211156,C10,493,50,UTEX 2973,BG11
493 nm,D,10,0.216426,D10,493,50,UTEX 2973,BG11
493 nm,E,10,0.117797,E10,493,50,BG11,BG11
493 nm,F,10,0.12128800000000001,F10,493,50,BG11,BG11
493 nm,G,10,0.119083,G10,493,50,BG11,BG11
494 nm,B,10,0.218746,B10,494,50,UTEX 2973,BG11
